общая (м²),жилая (м²),кухня (м²),этаж,потолки (м),год постройки (год),Расстояние до метро (мин),Стоимость (рубли),Тип квартиры,отделка,Санузел,Лоджия,Вид из окон во двор,Интернет,Мебель,Мебель на кухне,Стиральная машина,Холодильник,Посудомойка,Можно с детьми,застройщик,Индивидуальный проект,тип здания,число подъездов,Лифт,Мусоропровод,Открытая парковка,число квартир,Центральное отопление,Без животных,Без детей,Охрана/консьерж,Вид из окон на улицу,Телевизор,Закрытая территория,Балкон,Можно с животными,Несколько санузлов,реконструкция,Кондиционер,Закрытая парковка,Автономное отопление,Подземная парковка,Встроенная техника,Вид из окон во двор и на улицу,На полу паркет,Телефон,Сигнализация,На полу ламинат,Две лоджии,Два балкона,URL,Станция метро
0.0967741935483871,0.081081081081081,0.0227272727272727,1.0,0.0,0.7574626865671642,0.5384615384615384,50000.0,2.0,2,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,0.1111111111111111,0.0,0.0,1.0,0.0585798816568047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/3495145771625404928/;,Московская
0.1532258064516129,0.0,0.0,0.2,0.0,0.5261194029850746,0.3076923076923077,80000.0,3.0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3,0.0555555555555555,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/1863134918708868864/;,Достоевская
0.075268817204301,0.0,0.0,0.25,0.0,0.7910447761194029,0.6923076923076923,42000.0,1.0,1,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3,0.0277777777777777,1.0,0.0,1.0,0.0491124260355029,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/4226826279605724616/;,Удельная
0.0,0.0154440154440154,0.0,0.4,0.0,0.4402985074626865,0.4615384615384615,33000.0,0.5,3,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/8355600260467506177/;,Технологический институт
0.0268817204301075,0.0,0.0,0.3333333333333333,0.0454545454545454,0.4216417910447761,0.3846153846153846,25999.0,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/9156344758238839040/;,Лиговский Проспект
0.0940860215053763,0.0,0.0,0.21052631578947367,0.0,0.0,0.4615384615384615,73500.0,1.0,1,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,17.0,0.0,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/8487830650291292904/;,Московские ворота
0.053763440860215,0.0772200772200772,0.0,0.5,0.0,0.9850746268656716,0.6153846153846154,65000.0,0.5,1,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3,0.1111111111111111,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/6535260454478844672/;,Площадь Восстания
0.0483870967741935,0.0,0.0,0.35714285714285715,0.0,0.996268656716418,0.3076923076923077,36500.0,0.5,3,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/706274171667979009/;,Купчино
0.1129032258064516,0.0,0.0,0.4,0.0,0.3171641791044776,0.3076923076923077,98000.0,0.5,3,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3,0.0,1.0,0.0,1.0,0.001775147928994,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/4447818695497704341/;,Достоевская
0.0806451612903225,0.0,0.0,0.2,0.0,0.1567164179104477,0.4615384615384615,60000.0,1.0,1,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3,0.25,0.0,1.0,1.0,0.0325443786982248,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/6668606164115071275/;,Садовая
0.086021505376344,0.0733590733590733,0.0,0.6,0.0,0.1753731343283582,0.2307692307692307,70000.0,0.5,3,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3,0.0555555555555555,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/5203055392665139877/;,Невский проспект
0.1263440860215053,0.1081081081081081,0.0227272727272727,0.4,0.0,0.7574626865671642,0.3846153846153846,70000.0,2.0,3,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5,0.0833333333333333,1.0,0.0,1.0,0.0467455621301775,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/5203055392665165853/;,Елизаровская
0.0994623655913978,0.054054054054054,0.0909090909090909,0.48,0.0,0.0,0.2307692307692307,45000.0,1.0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0.3055555555555556,1.0,1.0,1.0,0.0159763313609467,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/1148346587881156097/;,Пионерская
0.010752688172043,0.0154440154440154,0.0,0.4,0.0454545454545454,0.4552238805970149,0.5384615384615384,29800.0,0.5,3,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3,0.1111111111111111,0.0,0.0,1.0,0.0420118343195266,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/3334753212225834496/;,Технологический институт
0.0725806451612903,0.027027027027027,0.125,0.375,0.0454545454545454,0.996268656716418,0.3846153846153846,75000.0,1.0,3,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,3,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/5203055392665165830/;,Пушкинская
0.075268817204301,0.0617760617760617,0.0681818181818181,0.92,0.0454545454545454,0.9776119402985076,0.6153846153846154,30000.0,1.0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,1.0,4,0.0277777777777777,1.0,1.0,1.0,0.4071005917159763,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/2097983767506586369/;,Девяткино
0.075268817204301,0.0,0.0,0.3333333333333333,0.0,0.4402985074626865,0.2307692307692307,125500.0,1.0,2,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3,0.0555555555555555,0.0,0.0,1.0,0.0059171597633136,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/2312299529835657942/;,Адмиралтейская
0.0,0.0,0.0681818181818181,0.4,0.0,0.5783582089552238,0.3846153846153846,95000.0,2.0,2,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3,0.0277777777777777,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/8593723129471118733/;,Владимирская
0.0,0.0,0.0,0.9,0.0,0.9701492537313432,0.6153846153846154,68000.0,1.0,3,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/8423896129259437057/;,Удельная
0.0456989247311828,0.0,0.0,0.5,0.0,0.5970149253731343,0.3846153846153846,45000.0,0.5,2,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3,0.0,0.0,0.0,1.0,0.0065088757396449,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/2437009374517086209/;,Площадь Восстания
0.0376344086021505,0.0386100386100386,0.0,0.6923076923076923,0.0,0.9888059701492538,0.5384615384615384,37000.0,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/7904186446725464064/;,Пролетарская
0.0241935483870967,0.027027027027027,0.0,0.25,0.0,0.5522388059701493,0.6923076923076923,30000.0,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.0277777777777777,0.0,0.0,1.0,0.0100591715976331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/6330279923591175605/;,Обводный канал
0.0994623655913978,0.0,0.0,0.41379310344827586,0.0,0.9925373134328358,0.3076923076923077,44990.0,1.0,2,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/4502810374082064641/;,Купчино
0.0161290322580645,0.027027027027027,0.0,1.0,0.0,0.9850746268656716,0.5384615384615384,34000.0,0.5,1,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.2222222222222222,0.0,0.0,1.0,0.0213017751479289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/3498518921013997056/;,Площадь Восстания
0.032258064516129,0.0231660231660231,0.0,0.5,0.0,0.9850746268656716,0.5384615384615384,51300.0,0.5,3,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/7038531742989954816/;,Лиговский Проспект
0.0618279569892473,0.0,0.0,0.3333333333333333,0.0,0.4067164179104477,0.4615384615384615,39990.0,0.5,2,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,0.1111111111111111,0.0,0.0,1.0,0.0201183431952662,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/2097501628387558913/;,Чернышевская
0.1370967741935483,0.1235521235521235,0.034090909090909,0.4,0.0454545454545454,0.7574626865671642,0.2307692307692307,33000.0,3.0,1,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2,0.0555555555555555,0.0,0.0,1.0,0.0349112426035502,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/4706004378010484737/;,Елизаровская
0.1263440860215053,0.1196911196911196,0.0568181818181818,1.0,0.0,0.8880597014925373,0.6923076923076923,50000.0,2.0,3,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2,0.0555555555555555,1.0,1.0,1.0,0.0680473372781065,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/3470410526671069184/;,Проспект Большевиков
0.0672043010752688,0.0,0.0,0.6363636363636364,0.0,0.9664179104477612,0.3846153846153846,40000.0,0.5,2,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,5,0.3055555555555556,1.0,1.0,0.0,0.4473372781065088,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/2352918181362568960/;,Фрунзенская
0.0,0.0888030888030888,0.0,0.6,0.0,0.7649253731343284,0.3846153846153846,40000.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0833333333333333,0.0,0.0,1.0,0.0372781065088757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/6330279923617954764/;,Звёздная
0.0564516129032258,0.0,0.0,0.75,0.0,0.9216417910447762,0.1538461538461538,98000.0,0.5,2,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/6364922392075733018/;,Василеостровская
0.043010752688172,0.0579150579150579,0.0,0.8333333333333334,0.0,0.996268656716418,0.2307692307692307,42000.0,0.5,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,26.0,1.0,5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/6225526135977337460/;,Бухарестская
0.0806451612903225,0.0,0.0795454545454545,0.7692307692307693,0.0,0.9514925373134328,0.6923076923076923,35000.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/6330279923590903576/;,Парнас
0.1182795698924731,0.0,0.0,0.2727272727272727,0.0,0.996268656716418,0.3846153846153846,80000.0,2.0,2,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/7118835491596342327/;,Лиговский Проспект
0.0456989247311828,0.0501930501930501,0.0,0.41379310344827586,0.0,0.9925373134328358,0.3076923076923077,35000.0,0.5,1,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/5635565878278949376/;,Купчино
0.1290322580645161,0.0,0.0,0.2,0.0,0.7574626865671642,0.3076923076923077,52500.0,2.0,2,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3,0.0833333333333333,0.0,0.0,1.0,0.0349112426035502,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/723576450968698975/;,Удельная
0.2473118279569892,0.2084942084942085,0.0681818181818181,0.375,0.0,0.9216417910447762,0.4615384615384615,62000.0,3.0,1,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5,0.3055555555555556,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/1607548260183308544/;,Пионерская
0.064516129032258,0.0,0.0,0.75,0.0,0.0,0.3076923076923077,46000.0,0.5,3,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0207100591715976,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/1418412078491393793/;,Сенная Площадь
0.0483870967741935,0.0347490347490347,0.0227272727272727,0.6,0.0,0.0,0.3076923076923077,50000.0,1.0,0,2,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3,0.1944444444444444,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/3236029302325871535/;,Садовая
0.1720430107526881,0.0926640926640926,0.0909090909090909,0.9411764705882353,0.0,0.9440298507462688,0.6923076923076923,70000.0,2.0,3,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,0.0555555555555555,1.0,1.0,0.0,0.3230769230769231,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/5425694999612174080/;,Приморская
0.1263440860215053,0.1003861003861003,0.0454545454545454,0.4,0.0,0.75,0.3076923076923077,32000.0,2.0,1,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://realty.ya.ru/offer/7178485310120305153/;,Кировский завод
