URL	Характеристики	Детали квартиры
https://realty.ya.ru/offer/3931936790584735713/;	общая (м²): 20; этаж: 2/7; потолки (м): 2,67; год постройки (год): 1879; Станция метро: Горьковская; Расстояние до метро (мин): 9; Стоимость (рубли): 47500; Тип квартиры:  квартира-студия; отделка: Отделка — евроремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Без животных: 1; Без детей: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число квартир: 19; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/6111201048602226177/;	общая (м²): 128,6; жилая (м²): 81; кухня (м²): 13; этаж: 4/4; потолки (м): 3,4; год постройки (год): 1817; Станция метро: Адмиралтейская; Расстояние до метро (мин): 2; Стоимость (рубли): 125000; Тип квартиры:  3-комнатная квартира; отделка: Отделка — дизайнерский ремонт; Несколько санузлов: 1; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Посудомойка: 1; Можно с детьми: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число подъездов: 3; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/5203055392665169606/;	общая (м²): 80; жилая (м²): 37; кухня (м²): 22; этаж: 16/19; Станция метро: Фрунзенская; Расстояние до метро (мин): 9; Стоимость (рубли): 83000; Тип квартиры:  2-комнатная квартира; отделка: Отделка — евроремонт; Санузел: раздельный; Балкон: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Посудомойка: 1; застройщик: Застройщик Л1 cтроительная компания №1; тип здания: Кирпичное здание; Лифт: 1; Охрана/консьерж: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/1342938000322735360/;	общая (м²): 21; этаж: 2/7; потолки (м): 3; год постройки (год): 2023; Станция метро: Пушкинская; Расстояние до метро (мин): 5; Стоимость (рубли): 39000; Тип квартиры:  1-комнатная квартира; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; Лифт: 1; Закрытая территория: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/3406772939782387968/;	общая (м²): 60; жилая (м²): 17; кухня (м²): 20; этаж: 3/5; потолки (м): 3,5; год постройки (год): 1906; Станция метро: Маяковская; Расстояние до метро (мин): 5; Стоимость (рубли): 55000; Тип квартиры:  1-комнатная квартира; отделка: Отделка — дизайнерский ремонт; Санузел: раздельный; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Кондиционер: 1; Посудомойка: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число квартир: 45; число подъездов: 8; Мусоропровод: 1; Закрытая территория: 1; Центральное отопление: 1; Закрытая парковка: 1	
https://realty.ya.ru/offer/2511050210122428417/;	общая (м²): 20; этаж: 2/4; потолки (м): 3,5; год постройки (год): 1878; Станция метро: Чернышевская; Расстояние до метро (мин): 9; Стоимость (рубли): 45000; Тип квартиры:  квартира-студия; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; тип здания: Кирпичное здание; Открытая парковка: 1	
https://realty.ya.ru/offer/308849653360723457/;	общая (м²): 36; жилая (м²): 21; кухня (м²): 8; этаж: 1/5; потолки (м): 2,4; год постройки (год): 1875; Станция метро: Адмиралтейская; Расстояние до метро (мин): 5; Стоимость (рубли): 85000; Тип квартиры:  1-комнатная квартира; отделка: Отделка — евроремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Можно с животными: 1; Можно с детьми: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число подъездов: 1; Охрана/консьерж: 1; Закрытая территория: 1; Закрытая парковка: 1	
https://realty.ya.ru/offer/3181540650664315871/;	общая (м²): 21; этаж: 1/5; потолки (м): 3,1; год постройки (год): 1854; Станция метро: Достоевская; Расстояние до метро (мин): 5; Стоимость (рубли): 65000; Тип квартиры:  квартира-студия; отделка: Отделка — евроремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Кондиционер: 1; Без животных: 1; Можно с детьми: 1; Индивидуальный проект: 1; реконструкция: 1; тип здания: Кирпичное здание; число подъездов: 3; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/3726153649519267841/;	общая (м²): 45; жилая (м²): 30; кухня (м²): 8; этаж: 5/5; потолки (м): 3; год постройки (год): 1860; Станция метро: Спасская; Расстояние до метро (мин): 3; Стоимость (рубли): 55000; Тип квартиры:  2-комнатная квартира; отделка: Отделка — дизайнерский ремонт; Санузел: раздельный; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Стиральная машина: 1; Холодильник: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число квартир: 140; число подъездов: 16; Закрытая территория: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/5203055392665169642/;	общая (м²): 115; жилая (м²): 64; кухня (м²): 21; этаж: 7/7; год постройки (год): 1915; Станция метро: Петроградская; Расстояние до метро (мин): 3; Стоимость (рубли): 180000; Тип квартиры:  2-комнатная квартира; отделка: Отделка — дизайнерский ремонт; Балкон: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число квартир: 37; число подъездов: 5; Лифт: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/8686113721336115716/;	общая (м²): 20; этаж: 2/7; потолки (м): 2,67; год постройки (год): 1879; Станция метро: Горьковская; Расстояние до метро (мин): 9; Стоимость (рубли): 47500; Тип квартиры:  квартира-студия; отделка: Отделка — евроремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Без животных: 1; Без детей: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число квартир: 33; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/4438255580809567744/;	общая (м²): 63,8; этаж: 4/4; потолки (м): 2,95; Станция метро: Петроградская; Расстояние до метро (мин): 3; Стоимость (рубли): 120000; Тип квартиры:  2-комнатная квартира; отделка: Отделка — дизайнерский ремонт; Санузел: раздельный; Вид из окон на улицу: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Можно с животными: 1; Можно с детьми: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; Открытая парковка: 1	
https://realty.ya.ru/offer/7419635719179846144/;	общая (м²): 13; жилая (м²): 12; этаж: 1/3; потолки (м): 3; год постройки (год): 1869; Станция метро: Лиговский Проспект; Расстояние до метро (мин): 6; Стоимость (рубли): 25000; Тип квартиры:  квартира-студия; отделка: Отделка — косметический ремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Стиральная машина: 1; Холодильник: 1; Можно с животными: 1; Индивидуальный проект: 1; реконструкция: 1; тип здания: Кирпичное здание; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/159157431152789248/;	общая (м²): 10; жилая (м²): 8; этаж: 2/6; потолки (м): 3,4; год постройки (год): 1882; Станция метро: Лиговский Проспект; Расстояние до метро (мин): 8; Стоимость (рубли): 26800; Тип квартиры:  квартира-студия; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число квартир: 14; число подъездов: 9; Лифт: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/7629443351619493121/;	общая (м²): 21; жилая (м²): 12; этаж: 1/5; потолки (м): 3; год постройки (год): 1880; Станция метро: Площадь Александра Невского; Расстояние до метро (мин): 6; Стоимость (рубли): 30000; Тип квартиры:  квартира-студия; отделка: Отделка — дизайнерский ремонт; Санузел: раздельный; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Индивидуальный проект: 1; реконструкция: 1; тип здания: Кирпичное здание; число подъездов: 5; Закрытая территория: 1; Центральное отопление: 1; Закрытая парковка: 1	
https://realty.ya.ru/offer/6679700454979428096/;	общая (м²): 86; жилая (м²): 56; кухня (м²): 9; этаж: 6/6; потолки (м): 3,3; год постройки (год): 1956; Станция метро: Петроградская; Расстояние до метро (мин): 9; Стоимость (рубли): 100000; Тип квартиры:  3-комнатная квартира; отделка: Отделка — косметический ремонт; Санузел: раздельный; Вид из окон во двор и на улицу: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Посудомойка: 1; Можно с детьми: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число квартир: 110; число подъездов: 6; Лифт: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/1804760279747653508/;	общая (м²): 88; жилая (м²): 43; кухня (м²): 12; этаж: 3/8; потолки (м): 3; год постройки (год): 2014; Станция метро: Спортивная; Расстояние до метро (мин): 8; Стоимость (рубли): 145000; Тип квартиры:  2-комнатная квартира; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Вид из окон на улицу: 1; Интернет: 1; Мебель: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Кондиционер: 1; Посудомойка: 1; Без животных: 1; Можно с детьми: 1; Индивидуальный проект: 1; тип здания: Монолитное здание; число квартир: 18; число подъездов: 1; Лифт: 1; Охрана/консьерж: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/7567097649787278751/;	общая (м²): 28; жилая (м²): 17; этаж: 15/18; год постройки (год): 2020; Станция метро: Бухарестская; Расстояние до метро (мин): 4; Стоимость (рубли): 42000; Тип квартиры:  апартаменты-студия; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; застройщик: Застройщики TMG group, ЮИТ; тип здания: Кирпично-монолитное здание; Лифт: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/6989123673026285031/;	общая (м²): 115; жилая (м²): 98; кухня (м²): 12; этаж: 3/5; потолки (м): 3; год постройки (год): 1900; Станция метро: Достоевская; Расстояние до метро (мин): 7; Стоимость (рубли): 150000; Тип квартиры:  3-комнатная квартира; отделка: Отделка — дизайнерский ремонт; Санузел: раздельный; Балкон: 1; На полу паркет: 1; Вид из окон во двор: 1; Телефон: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Кондиционер: 1; Посудомойка: 1; Сигнализация: 1; Можно с животными: 1; Можно с детьми: 1; Индивидуальный проект: 1; реконструкция: 1; тип здания: Кирпичное здание; число подъездов: 8; Лифт: 1; Мусоропровод: 1; Охрана/консьерж: 1; Закрытая территория: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/4447125898992589313/;	общая (м²): 27; жилая (м²): 17; этаж: 7/25; потолки (м): 2,7; год постройки (год): 2020; Станция метро: Фрунзенская; Расстояние до метро (мин): 8; Стоимость (рубли): 35000; Тип квартиры:  квартира-студия; отделка: Отделка — евроремонт; Санузел: совмещённый; Балкон: 1; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; застройщик: Застройщик Лидер Групп; Индивидуальный проект: 1; число подъездов: 6; Мусоропровод: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/8190434148747487134/;	общая (м²): 43; жилая (м²): 19; кухня (м²): 14; этаж: 6/8; потолки (м): 2,75; год постройки (год): 2022; Станция метро: Московские ворота; Расстояние до метро (мин): 10; Стоимость (рубли): 55000; Тип квартиры:  1-комнатная квартира; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Лоджия: 1; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Посудомойка: 1; Без животных: 1; Можно с детьми: 1; застройщик: Застройщик Группа «Эталон»; Индивидуальный проект: 1; тип здания: Кирпично-монолитное здание; Лифт: 1; Мусоропровод: 1; Охрана/консьерж: 1; Закрытая территория: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/1125935799403488424/;	общая (м²): 18; этаж: 3/5; год постройки (год): 1883; Станция метро: Горьковская; Расстояние до метро (мин): 5; Стоимость (рубли): 42000; Тип квартиры:  квартира-студия; отделка: Отделка — косметический ремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Кондиционер: 1; Без животных: 1; Можно с детьми: 1; Индивидуальный проект: 1; реконструкция: 1; тип здания: Кирпичное здание; число квартир: 8; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/832420228223191808/;	общая (м²): 49; жилая (м²): 32; кухня (м²): 6; этаж: 4/9; год постройки (год): 1967; Станция метро: Новочеркасская; Расстояние до метро (мин): 6; Стоимость (рубли): 30000; Тип квартиры:  2-комнатная квартира; отделка: Отделка — косметический ремонт; Санузел: совмещённый; Мебель: 1; Мебель на кухне: 1; Стиральная машина: 1; Холодильник: 1; Индивидуальный проект: 1; тип здания: Панельное здание; Лифт: 1; Мусоропровод: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/5203055392665169578/;	общая (м²): 52; жилая (м²): 40; кухня (м²): 7; этаж: 7/7; потолки (м): 3; год постройки (год): 2021; Станция метро: Звенигородская; Расстояние до метро (мин): 8; Стоимость (рубли): 80000; Тип квартиры:  1-комнатная квартира; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Балкон: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Кондиционер: 1; Посудомойка: 1; застройщик: Застройщик Красная стрела; Индивидуальный проект: 1; тип здания: Кирпичное здание; Лифт: 1; Охрана/консьерж: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/5203055392665138086/;	общая (м²): 42; жилая (м²): 17; кухня (м²): 13; этаж: 7/14; потолки (м): 2,75; год постройки (год): 2014; Станция метро: Фрунзенская; Расстояние до метро (мин): 8; Стоимость (рубли): 65000; Тип квартиры:  1-комнатная квартира; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Лоджия: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Посудомойка: 1; застройщик: Застройщик Группа «Эталон»; Индивидуальный проект: 1; тип здания: Кирпичное здание; число квартир: 155; число подъездов: 2; Лифт: 1; Мусоропровод: 1; Охрана/консьерж: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/2838865100636585472/;	общая (м²): 60; этаж: 2/5; потолки (м): 3; год постройки (год): 1960; Станция метро: Парк Победы; Расстояние до метро (мин): 5; Стоимость (рубли): 85000; Тип квартиры:  2-комнатная квартира; отделка: Отделка — евроремонт; Санузел: раздельный; Вид из окон во двор и на улицу: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Стиральная машина: 1; Холодильник: 1; Можно с детьми: 1; тип здания: Кирпичное здание; число квартир: 92; число подъездов: 4; Лифт: 1; Мусоропровод: 1; Охрана/консьерж: 1; Закрытая территория: 1; Центральное отопление: 1; Закрытая парковка: 1	
https://realty.ya.ru/offer/5227535735059805369/;	общая (м²): 56,2; жилая (м²): 41,3; кухня (м²): 5,2; этаж: 3/5; потолки (м): 2,5; год постройки (год): 1963; Станция метро: Политехническая; Расстояние до метро (мин): 9; Стоимость (рубли): 50000; Тип квартиры:  3-комнатная квартира; Санузел: раздельный; Мебель: 1; Стиральная машина: 1; Холодильник: 1; Без животных: 1; Можно с детьми: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число квартир: 77; число подъездов: 5; Лифт: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/2221138285996564992/;	общая (м²): 67; этаж: 6/6; потолки (м): 3; год постройки (год): 1852; Станция метро: Площадь Восстания; Расстояние до метро (мин): 3; Стоимость (рубли): 85000; Тип квартиры:  3-комнатная квартира; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Посудомойка: 1; Можно с животными: 1; Можно с детьми: 1; Индивидуальный проект: 1; реконструкция: 1; тип здания: Кирпичное здание; число подъездов: 4; Лифт: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/6989123672994670083/;	общая (м²): 41; кухня (м²): 12; этаж: 12/19; Станция метро: Фрунзенская; Расстояние до метро (мин): 9; Стоимость (рубли): 60000; Тип квартиры:  1-комнатная квартира; отделка: Отделка — дизайнерский ремонт; Санузел: раздельный; Лоджия: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Кондиционер: 1; Посудомойка: 1; Можно с животными: 1; Можно с детьми: 1; застройщик: Застройщик Л1 cтроительная компания №1; тип здания: Кирпично-монолитное здание; Закрытая территория: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/4083616317398731008/;	общая (м²): 80,8; жилая (м²): 43; кухня (м²): 12; этаж: 2/5; потолки (м): 3,5; год постройки (год): 1862; Станция метро: Пушкинская; Расстояние до метро (мин): 6; Стоимость (рубли): 60000; Тип квартиры:  2-комнатная квартира; отделка: Отделка — евроремонт; Санузел: совмещённый; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Кондиционер: 1; Посудомойка: 1; Можно с детьми: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число квартир: 23; число подъездов: 3; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/6989123673026157348/;	общая (м²): 152; жилая (м²): 100; кухня (м²): 10; этаж: 8/9; Станция метро: Петроградская; Расстояние до метро (мин): 9; Стоимость (рубли): 150000; Тип квартиры:  4-комнатная квартира; отделка: Отделка — евроремонт; Санузел: совмещённый; Лоджия: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Кондиционер: 1; Посудомойка: 1; Сигнализация: 1; Можно с животными: 1; Можно с детьми: 1; тип здания: Кирпичное здание; Охрана/консьерж: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/4138816767180903755/;	общая (м²): 62; этаж: 2/5; потолки (м): 3; год постройки (год): 1895; Станция метро: Горьковская; Расстояние до метро (мин): 9; Стоимость (рубли): 115500; Тип квартиры:  3-комнатная квартира; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Посудомойка: 1; Без животных: 1; Можно с детьми: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число подъездов: 7; Закрытая территория: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/5203055392665169605/;	общая (м²): 51; жилая (м²): 25; кухня (м²): 20; этаж: 3/19; Станция метро: Московские ворота; Расстояние до метро (мин): 7; Стоимость (рубли): 79000; Тип квартиры:  1-комнатная квартира; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Лоджия: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Посудомойка: 1; застройщик: Застройщик Группа «Эталон»; тип здания: Кирпичное здание; Лифт: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/5203055392665168830/;	общая (м²): 90; жилая (м²): 70; кухня (м²): 12; этаж: 4/4; год постройки (год): 1874; Станция метро: Маяковская; Расстояние до метро (мин): 3; Стоимость (рубли): 100000; Тип квартиры:  2-комнатная квартира; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; тип здания: Кирпичное здание; число квартир: 85; Лифт: 1; Закрытая территория: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/4050832582916655617/;	общая (м²): 45; кухня (м²): 7; этаж: 4/9; потолки (м): 2,5; год постройки (год): 1968; Станция метро: Академическая; Расстояние до метро (мин): 10; Стоимость (рубли): 45000; Тип квартиры:  2-комнатная квартира; тип здания: Панельное здание; число квартир: 392; число подъездов: 7; Лифт: 1; Мусоропровод: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/6510833946947597851/;	общая (м²): 27; этаж: 1/6; потолки (м): 3; год постройки (год): 1894; Станция метро: Садовая; Расстояние до метро (мин): 4; Стоимость (рубли): 60000; Тип квартиры:  1-комнатная квартира; отделка: Отделка — евроремонт; Санузел: раздельный; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Без животных: 1; Без детей: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число квартир: 71; число подъездов: 6; Открытая парковка: 1	
https://realty.ya.ru/offer/5227616976259142188/;	общая (м²): 24; жилая (м²): 21; этаж: 10/18; потолки (м): 2,5; год постройки (год): 2023; Станция метро: Бухарестская; Расстояние до метро (мин): 4; Стоимость (рубли): 42000; Тип квартиры:  апартаменты-студия; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Кондиционер: 1; Встроенная техника: 1; Без животных: 1; Можно с детьми: 1; застройщик: Застройщики TMG group, ЮИТ; Индивидуальный проект: 1; тип здания: Монолитное здание; Лифт: 1; Мусоропровод: 1; Охрана/консьерж: 1; Закрытая территория: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/5026423521125901056/;	общая (м²): 16; этаж: 2/5; потолки (м): 2,5; год постройки (год): 1873; Станция метро: Технологический институт; Расстояние до метро (мин): 6; Стоимость (рубли): 25999; Тип квартиры:  квартира-студия; Индивидуальный проект: 1; реконструкция: 1; тип здания: Кирпичное здание; число квартир: 14; число подъездов: 2; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/6563764709193051137/;	общая (м²): 38; жилая (м²): 18; кухня (м²): 5,5; этаж: 5/9; потолки (м): 2,5; год постройки (год): 1963; Станция метро: Московская; Расстояние до метро (мин): 10; Стоимость (рубли): 35000; Тип квартиры:  1-комнатная квартира; отделка: Отделка — косметический ремонт; Санузел: совмещённый; Балкон: 1; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число подъездов: 10; Лифт: 1; Мусоропровод: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/5203055392665169576/;	общая (м²): 110; жилая (м²): 63; кухня (м²): 18; этаж: 6/10; потолки (м): 3; год постройки (год): 2015; Станция метро: Электросила; Расстояние до метро (мин): 4; Стоимость (рубли): 130000; Тип квартиры:  3-комнатная квартира; отделка: Отделка — дизайнерский ремонт; Санузел: раздельный; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Посудомойка: 1; застройщик: Застройщик СМ-Девелопмент; Индивидуальный проект: 1; тип здания: Кирпичное здание; число квартир: 113; число подъездов: 4; Лифт: 1; Мусоропровод: 1; Охрана/консьерж: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/1275440869308046848/;	общая (м²): 15; жилая (м²): 13; этаж: 2/7; потолки (м): 3,2; год постройки (год): 1913; Станция метро: Площадь Восстания; Расстояние до метро (мин): 5; Стоимость (рубли): 31900; Тип квартиры:  квартира-студия; отделка: Отделка — косметический ремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Можно с детьми: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число квартир: 52; Лифт: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/7658095175987476736/;	общая (м²): 22; жилая (м²): 17; этаж: 1/5; потолки (м): 3,1; год постройки (год): 1907; Станция метро: Чкаловская; Расстояние до метро (мин): 7; Стоимость (рубли): 30000; Тип квартиры:  квартира-студия; отделка: Отделка — евроремонт; Санузел: совмещённый; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Можно с детьми: 1; Индивидуальный проект: 1; реконструкция: 1; тип здания: Кирпичное здание; число подъездов: 3; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/7219196588733419521/;	общая (м²): 38; жилая (м²): 28; кухня (м²): 6; этаж: 15/26; потолки (м): 2,75; год постройки (год): 2009; Станция метро: Пионерская; Расстояние до метро (мин): 5; Стоимость (рубли): 43000; Тип квартиры:  1-комнатная квартира; отделка: Отделка — евроремонт; Санузел: раздельный; Лоджия: 1; Вид из окон на улицу: 1; Интернет: 1; Мебель: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Можно с детьми: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число квартир: 690; число подъездов: 4; Лифт: 1; Мусоропровод: 1; Охрана/консьерж: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/5659799907931858433/;	общая (м²): 27; жилая (м²): 21; этаж: 1/2; потолки (м): 2,8; год постройки (год): 1948; Станция метро: Нарвская; Расстояние до метро (мин): 5; Стоимость (рубли): 40000; Тип квартиры:  квартира-студия; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Можно с детьми: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число квартир: 12; число подъездов: 2; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/6895478662070359809/;	общая (м²): 24,2; жилая (м²): 20,1; этаж: 6/21; потолки (м): 2,8; год постройки (год): 2021; Станция метро: Купчино; Расстояние до метро (мин): 3; Стоимость (рубли): 35000; Тип квартиры:  апартаменты-студия; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Посудомойка: 1; застройщик: Застройщик PLG; Индивидуальный проект: 1; тип здания: Монолитное здание; Лифт: 1; Мусоропровод: 1; Охрана/консьерж: 1; Открытая парковка: 1	
